event_date,disease,province,country,cases,trend_score,metric_type,source_type,source_name,source_url,raw_text,collected_at,confidence
2026-04-27,Tay chân miệng,,Vietnam,,48.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,49.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,60.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,54.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,61.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,65.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,76.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,73.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,57.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,47.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,43.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,33.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,53.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,50.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,42.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Tay chân miệng,,Vietnam,,71.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,85.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,92.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,74.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,79.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,84.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,67.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,57.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,54.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,60.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,64.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,72.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,65.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,77.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,68.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,61.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,53.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,48.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,0.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Tay chân miệng,,Vietnam,,37.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,87.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,66.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,64.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,70.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,51.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,56.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,48.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,49.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,60.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,44.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,55.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,61.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,67.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,74.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,73.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,65.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,53.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,34.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Tay chân miệng,,Vietnam,,0.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,89.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,85.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,71.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,63.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,54.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,65.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,45.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,55.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,51.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,46.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,53.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,47.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,57.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,75.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,61.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,64.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,56.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,41.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,34.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,0.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Tay chân miệng,,Vietnam,,31.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,63.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,64.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,67.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,48.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,47.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,62.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,38.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,53.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,41.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,50.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,34.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,43.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,46.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,57.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,54.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,40.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Tay chân miệng,,Vietnam,,0.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-24,Sởi,,Vietnam,,0.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-25,Sởi,,Vietnam,,0.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-25,Sởi,,Vietnam,,82.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-25,Sởi,,Vietnam,,54.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-26,Sởi,,Vietnam,,0.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-26,Sởi,,Vietnam,,59.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Sởi,,Vietnam,,0.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Sởi,,Vietnam,,85.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Sởi,,Vietnam,,77.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Sởi,,Vietnam,,84.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-27,Sởi,,Vietnam,,99.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Sởi,,Vietnam,,0.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Sởi,,Vietnam,,89.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-28,Sởi,,Vietnam,,64.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Sởi,,Vietnam,,0.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Sởi,,Vietnam,,100.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Sởi,,Vietnam,,80.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-29,Sởi,,Vietnam,,69.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Sởi,,Vietnam,,0.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Sởi,,Vietnam,,94.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Sởi,,Vietnam,,87.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Sởi,,Vietnam,,73.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-04-30,Sởi,,Vietnam,,99.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Sởi,,Vietnam,,0.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
2026-01-05,Sởi,,Vietnam,,58.0,search_interest,gtrends,Google Trends,https://trends.google.com/trends/,,2026-05-23 09:33:54,0.5
